#       freq (microHz)    spectrum (ppm2/microHz)   model spectrum (ppm2/microHz)
         1755.372314       0.02227378297           0.1518226
         1755.404024       0.07562537311           0.1517631
         1755.435734        0.2270837495           0.1517042
         1755.467444        0.2388315636           0.1516459
         1755.499154        0.1571615313           0.1515881
         1755.530864       0.09484716991           0.1515309
         1755.562574        0.1144846178           0.1514743
         1755.594284       0.02280207361           0.1514182
         1755.625994        0.1459636886           0.1513627
         1755.657704        0.1217064489           0.1513077
         1755.689414        0.1633080908           0.1512533
         1755.721124        0.4023698784           0.1511994
         1755.752834       0.02834321959            0.151146
         1755.784544       0.03257760317           0.1510931
         1755.816254       0.01752181532           0.1510407
         1755.847964        0.0139342749           0.1509888
         1755.879674       0.06162122046           0.1509374
         1755.911384        0.1138566177           0.1508866
         1755.943094       0.05660097466           0.1508362
         1755.974804        0.1663082636           0.1507862
         1756.006515        0.1128744278           0.1507368
         1756.038225       0.08497091672           0.1506878
         1756.069935       0.02730332512           0.1506393
         1756.101645       0.07889514947           0.1505913
         1756.133355        0.1935472091           0.1505437
         1756.165065        0.3269006227           0.1504965
         1756.196775       0.08158675792           0.1504498
         1756.228485        0.1019512188           0.1504036
         1756.260195      0.003578048199           0.1503578
         1756.291905        0.1496981566           0.1503124
